Date,stocks,gold,bonds,property
2025-11-21,659.0300,374.2700,100.4400,89.5700
2025-11-24,668.7300,380.2000,100.6400,89.8100
2025-11-25,675.0200,380.0800,100.8000,90.6400
2025-11-26,679.6800,383.1200,100.9600,91.0400
2025-11-28,683.3900,387.8800,100.8200,91.3400
2025-12-01,680.2700,389.7500,100.0600,90.2900
2025-12-02,681.5300,387.2400,100.1900,89.9700
2025-12-03,683.8900,386.8800,100.3800,90.2000
2025-12-04,684.3900,387.1300,100.1400,89.9800
2025-12-05,685.6900,386.4400,100.0300,89.8800
2025-12-08,683.6300,385.4200,99.8700,89.1900
2025-12-09,683.0400,387.4000,99.7800,88.8500
2025-12-10,687.5700,389.0500,100.1000,89.1700
2025-12-11,689.1700,393.2400,100.1200,89.5600
2025-12-12,681.7600,395.4400,99.8100,89.4500
2025-12-15,680.7300,395.8000,99.9100,89.7300
2025-12-16,678.8700,395.8900,100.1000,89.0700
2025-12-17,671.4000,399.2900,100.0700,89.4000
2025-12-18,676.4700,398.5700,100.3200,88.9300
2025-12-19,680.5900,399.0200,99.8400,88.5900
2025-12-22,684.8300,408.2300,99.8000,88.2400
2025-12-23,687.9600,413.6400,99.8000,88.1800
2025-12-24,690.3800,411.9300,100.0200,88.7600
2025-12-26,690.3100,416.7400,100.0400,88.8600
2025-12-29,687.8500,398.6000,100.1600,89.0400
2025-12-30,687.0100,398.8900,100.1200,89.2200
2025-12-31,681.9200,396.3100,99.8800,88.4900
2026-01-02,683.1700,398.2800,99.8500,88.5200
2026-01-05,687.7200,408.7600,100.0400,88.7200
2026-01-06,691.8100,413.1800,100.0200,89.3700
2026-01-07,689.5800,409.2300,100.1200,88.5000
2026-01-08,689.5100,411.4900,99.9400,89.2900
2026-01-09,694.0700,414.4700,100.1600,89.4700
2026-01-12,695.1600,422.2300,100.1100,89.5900
2026-01-13,693.7700,421.6300,100.2000,90.0900
2026-01-14,690.3600,425.9400,100.3500,90.8700
2026-01-15,692.2400,423.3300,100.2200,91.5000
2026-01-16,691.6600,421.2900,100.0500,92.6200
2026-01-20,677.5800,437.2300,99.6700,90.9000
2026-01-21,685.4000,443.6000,100.0000,91.2600
2026-01-22,688.9800,451.7900,100.0200,90.3600
2026-01-23,689.2300,458.0000,100.1100,90.5400
2026-01-26,692.7300,464.7000,100.2600,90.4200
2026-01-27,695.4900,476.1000,100.1900,90.3900
2026-01-28,695.4200,494.5600,100.1500,89.4600
2026-01-29,694.0400,495.9000,100.1500,90.7100
2026-01-30,691.9700,444.9500,100.1300,90.8000
2026-02-02,695.4100,427.1300,99.6900,89.8600
2026-02-03,689.5300,454.2900,99.7000,89.6600
2026-02-04,686.1900,453.9700,99.6400,90.9500
2026-02-05,677.6200,441.8800,100.0700,90.8200
2026-02-06,690.6200,455.4600,100.1300,92.2500
2026-02-09,693.9500,467.0300,100.1600,92.6400
2026-02-10,692.1200,462.4000,100.4500,93.8800
2026-02-11,691.9600,467.6300,100.2200,93.3600
2026-02-12,681.2700,451.3900,100.6700,93.2500
2026-02-13,681.7500,462.6200,100.9900,94.5900
2026-02-17,682.8500,448.2000,101.0000,95.4900
2026-02-18,686.2900,458.2800,100.8600,94.3700
2026-02-19,684.4800,459.5600,100.8800,94.1700
2026-02-20,689.4300,468.6200,100.9000,94.8800
2026-02-23,682.3900,481.2800,101.1000,94.8900
2026-02-24,687.3500,474.6100,101.0900,95.1300
2026-02-25,693.1500,473.4200,101.0400,94.8700
2026-02-26,689.3000,477.4800,101.2000,95.5200
2026-02-27,685.9900,483.7500,101.4000,95.6900
2026-03-02,686.3800,490.0000,100.6800,95.9300
2026-03-03,680.3300,468.1400,100.5700,95.4200
2026-03-04,685.1300,471.8000,100.5300,95.5400
2026-03-05,681.3100,466.1300,100.2400,94.5800
2026-03-06,672.3800,473.5100,100.1200,93.5500
2026-03-09,678.2700,472.5300,100.4400,93.7600
2026-03-10,677.1800,477.8600,100.1100,93.6200
2026-03-11,676.3300,476.2400,99.6600,92.6500
2026-03-12,666.0600,466.8800,99.2900,92.0100
2026-03-13,662.2900,460.8400,99.2100,92.1600
2026-03-16,669.0300,460.4300,99.6000,92.9300
2026-03-17,670.7900,459.2700,99.8000,93.3400
2026-03-18,661.4300,444.7400,99.3800,91.9600
2026-03-19,659.8000,426.4100,99.4900,91.5900
2026-03-20,648.5700,413.3800,98.6600,88.7500
2026-03-23,655.3800,404.0400,99.0300,89.4400
2026-03-24,653.1800,404.1300,98.7600,87.9100
2026-03-25,656.8200,416.2900,99.1100,87.8400
2026-03-26,645.0900,400.6400,98.5500,87.7200
2026-03-27,634.0900,414.7000,98.5400,87.0000
2026-03-30,631.9700,414.5800,99.0400,87.3300
2026-03-31,650.3400,430.2900,99.2700,88.7000
2026-04-01,655.2400,437.8200,99.0000,89.0200
2026-04-02,655.8300,429.4100,99.2300,90.2300
2026-04-06,658.9300,427.6500,99.0500,90.3600
2026-04-07,659.2200,431.8100,99.1700,90.4900
2026-04-08,676.0100,434.5300,99.4300,92.1200
2026-04-09,679.9100,437.9100,99.4900,92.7800
2026-04-10,679.4600,437.1300,99.3200,92.9800
2026-04-13,686.1000,435.3600,99.5200,93.3300
2026-04-14,694.4600,445.0900,99.7800,94.2200
2026-04-15,699.9400,440.4600,99.6200,94.2900
2026-04-16,701.6600,440.0800,99.4800,95.1600
2026-04-17,710.1400,445.9300,99.8500,96.6800
2026-04-20,708.7200,442.0900,99.8400,97.0300
2026-04-21,704.0800,429.5700,99.4700,95.3100
2026-04-22,711.2100,435.2600,99.6100,94.5200
2026-04-23,708.4500,431.0400,99.4500,95.4900
2026-04-24,713.9400,433.2500,99.5900,95.3000
2026-04-27,715.1700,429.8900,99.4400,94.7800
2026-04-28,711.6900,421.9100,99.4000,95.6500
2026-04-29,711.5800,417.4100,98.9600,94.9000
2026-04-30,718.6600,423.6600,99.1000,96.3300
2026-05-01,720.6500,423.1800,98.9000,96.0600
2026-05-04,718.0100,414.7100,98.5900,95.4600
2026-05-05,723.7700,418.2700,98.7700,95.7600
2026-05-06,733.8300,430.9600,99.1900,97.0900
2026-05-07,731.5800,431.6800,98.9500,96.3900
2026-05-08,737.6200,433.7700,99.1800,96.6200
2026-05-11,739.3000,434.6500,98.9200,96.6900
2026-05-12,738.1800,432.9300,98.6300,96.6900
2026-05-13,742.3100,430.5000,98.6700,95.8900
2026-05-14,748.1700,427.2100,98.6400,95.3200
2026-05-15,739.1700,417.2900,98.0200,93.9100
2026-05-18,738.6500,418.4300,98.0100,95.0100
2026-05-19,733.7300,411.5000,97.6300,95.2800
2026-05-20,741.2500,417.4000,98.2200,96.4900
2026-05-21,742.7200,416.9900,98.3400,96.6700
2026-05-22,745.6400,413.8200,98.4400,96.7700
2026-05-26,750.5900,414.0000,98.7200,97.2200
2026-05-27,750.4600,408.4900,98.8000,96.9200
2026-05-28,754.6000,412.7700,99.0000,96.5500
2026-05-29,756.4800,417.1200,99.0600,95.7000
2026-06-01,758.5400,411.2600,98.6800,94.0900
2026-06-02,759.5700,411.9500,98.7100,94.5200
2026-06-03,754.2400,407.8700,98.5000,94.4100
2026-06-04,757.0900,411.2700,98.6600,96.1000
2026-06-05,737.5500,396.2400,98.1700,96.7900
2026-06-08,739.2200,397.2700,98.1700,95.4700
2026-06-09,737.0500,390.7800,98.3700,97.6700
2026-06-10,725.4300,374.5800,98.3100,97.6800
2026-06-11,737.7600,386.3200,98.8800,97.6100
2026-06-12,741.7500,386.5400,98.7600,98.5100
2026-06-15,754.8300,396.5500,98.8500,97.8200
2026-06-16,750.3300,397.6300,98.9700,98.0600
2026-06-17,740.9600,388.6000,98.6100,95.6100
2026-06-18,746.7400,387.1200,98.9000,95.5600
2026-06-22,744.3900,384.5900,98.6300,96.5900
2026-06-23,733.5800,377.3200,98.7100,97.8600
2026-06-24,733.2400,365.9200,99.1900,97.0100
2026-06-25,734.3000,369.4600,99.2500,97.1900
2026-06-26,728.9900,373.6300,99.3400,98.6700
2026-06-29,741.0000,368.5800,99.3700,98.1500
2026-06-30,746.7700,368.3800,98.9800,96.4300
2026-07-01,745.7600,370.6000,98.5000,96.8200
2026-07-02,744.7800,378.1300,98.6100,98.0200
2026-07-06,751.2800,382.1300,98.6600,97.2400
2026-07-07,747.7100,377.4900,98.2100,98.4000
2026-07-08,745.4000,374.4500,98.0400,96.8000
2026-07-09,751.7100,378.1800,98.1800,97.0900
2026-07-10,754.9500,377.0100,98.0800,97.3200
2026-07-13,749.1700,367.1300,97.7100,97.8300
2026-07-14,751.8300,372.1500,98.0000,97.5700
2026-07-15,754.8100,372.3500,98.1400,97.8600
2026-07-16,750.7200,364.9600,98.1300,100.0700
2026-07-17,743.2900,368.4100,98.2000,100.0200
2026-07-20,742.0900,367.6000,97.9500,99.4800
2026-07-21,748.2800,374.8100,97.7400,99.5200
2026-07-22,747.4100,379.1200,97.5800,99.0200
2026-07-23,738.1800,371.5200,97.3400,98.6900
2026-07-24,738.9300,371.9000,97.4600,100.8100
2026-07-27,739.0900,374.6300,97.6900,100.5400
2026-07-28,740.8600,369.3700,97.9200,100.9500
2026-07-29,729.4600,371.0800,97.5500,100.6600
2026-07-30,741.6900,377.1600,97.6200,99.4900
2026-07-31,747.0300,371.5400,97.3700,98.9500
2026-08-03,757.6700,371.7100,97.2600,99.0700
2026-08-04,771.3300,374.1600,97.6600,98.9200
2026-08-05,769.7900,389.6400,97.7100,98.9200
2026-08-06,768.5600,389.6700,97.4300,98.0400
2026-08-07,773.2600,398.4700,97.6000,98.4300
2026-08-10,773.0300,402.5400,97.2400,97.1100
2026-08-11,770.5600,400.9600,97.3200,96.3800
2026-08-12,772.4900,404.9200,97.4300,97.3100
2026-08-13,777.8800,398.9600,97.6900,98.5800
2026-08-14,776.3400,401.4800,97.4800,98.8300
2026-08-17,772.6700,405.4900,97.2500,97.9800
2026-08-18,767.4500,398.5500,97.3500,97.6200
2026-08-19,769.0600,413.8400,97.8200,98.6100
2026-08-20,762.6000,415.2600,97.4900,98.6000
2026-08-21,765.7200,423.3600,97.3500,98.5000
2026-08-24,763.4700,426.6900,97.5500,99.1000
2026-08-25,765.9100,428.0700,98.0100,99.2500
2026-08-26,766.0800,421.3200,97.8600,98.6100
2026-08-27,769.9450,421.9500,97.7802,97.7150
